,0,1,2,3
2994,1.0,0.587,127.0,4.48
2995,1.0,0.813,25.0,9.0
2996,3.0,0.247,46.0,1.82
2997,1.0,2.153,218.0,12.03
2998,2.0,0.348,53.0,3.12
2999,1.0,2.69,106.0,3.6
3000,1.0,1.207,70.0,4.91
3001,0.0,0.145,5.0,0.65
3002,1.0,1.567,208.0,3.51
3003,2.0,0.506,105.0,3.15
3004,0.0,1.023,176.0,6.03
3005,2.0,0.379,27.0,4.42
3006,3.0,0.217,10.0,2.04
3007,2.0,0.331,57.0,1.74
3008,2.0,0.591,69.0,2.31
3009,2.0,0.385,50.0,3.11
3010,0.0,0.186,1.0,3.0
3011,2.0,0.366,47.0,2.68
3012,1.0,0.666,36.0,3.24
3013,1.0,1.262,119.0,9.11
3014,0.0,0.169,7.0,0.52
3015,0.0,0.264,39.0,1.23
3016,2.0,0.492,42.0,3.67
3017,0.0,0.326,189.0,4.4
3018,2.0,0.435,37.0,1.98
3019,1.0,1.614,150.0,4.69
3020,0.0,0.288,13.0,0.0
3021,1.0,1.071,357.0,3.99
3022,3.0,0.199,5.0,2.09
3023,1.0,0.804,115.0,3.53
3024,2.0,0.367,27.0,1.46
3025,1.0,1.057,103.0,7.05
3026,0.0,0.153,10.0,0.0
3027,0.0,1.0,2.0,0.0
3028,2.0,0.266,20.0,1.23
3029,0.0,0.141,4.0,0.82
3030,3.0,0.309,67.0,1.55
3031,1.0,1.549,92.0,6.11
3032,1.0,0.666,36.0,3.24
3033,0.0,0.361,90.0,1.74
3034,1.0,1.057,38.0,5.59
3035,0.0,0.476,36.0,2.94
3036,1.0,1.961,193.0,7.55
3037,1.0,0.94,73.0,2.36
3038,1.0,1.143,52.0,3.41
3039,1.0,0.813,46.0,3.31
3040,2.0,0.534,17.0,3.11
3041,1.0,1.406,62.0,3.24
3042,0.0,0.185,7.0,0.0
3043,1.0,1.365,178.0,7.8
3044,2.0,0.609,46.0,5.14
3045,1.0,0.783,28.0,5.36
3046,1.0,0.638,87.0,4.72
3047,0.0,0.108,2.0,0.28
3048,4.0,0.1,1.0,1.0
3049,0.0,0.151,6.0,0.63
3050,1.0,3.599,390.0,7.14
3051,1.0,2.153,218.0,12.03
3052,3.0,0.279,30.0,1.5
3053,1.0,3.493,82.0,5.13
3054,1.0,0.721,60.0,3.68
3055,1.0,2.565,64.0,6.1
3056,1.0,2.153,218.0,12.03
3057,0.0,0.124,23.0,0.0
3058,4.0,0.1,1.0,1.0
3059,0.0,0.11,2.0,0.45
3060,2.0,0.522,25.0,3.71
3061,2.0,0.445,91.0,1.88
3062,3.0,0.309,67.0,1.55
3063,1.0,0.972,145.0,4.31
3064,1.0,0.734,114.0,2.89
3065,1.0,0.767,101.0,4.09
3066,1.0,1.009,30.0,2.4
3067,1.0,0.972,145.0,4.31
3068,0.0,0.138,4.0,0.0
3069,0.0,0.867,10.0,0.0
3070,1.0,1.009,30.0,2.4
3071,0.0,0.352,29.0,2.53
3072,1.0,1.406,62.0,3.24
3073,1.0,1.262,119.0,9.11
3074,0.0,0.286,15.0,0.0
3075,1.0,9.008,537.0,16.48
3076,1.0,1.406,62.0,3.24
3077,0.0,0.156,11.0,0.93
3078,2.0,0.506,105.0,3.15
3079,1.0,1.262,119.0,9.11
3080,1.0,1.145,105.0,8.17
3081,1.0,1.591,153.0,8.41
3082,4.0,0.1,1.0,1.0
3083,1.0,0.946,134.0,5.5
3084,3.0,0.302,60.0,1.95
3085,0.0,0.279,7.0,0.0
3086,4.0,0.1,1.0,1.0
3087,0.0,0.524,12.0,2.88
3088,1.0,2.121,103.0,8.39
3089,1.0,2.153,218.0,12.03
3090,1.0,2.823,252.0,11.83
3091,2.0,0.777,73.0,3.18
3092,1.0,0.587,127.0,4.48
3093,3.0,0.226,16.0,1.85
3094,2.0,0.41,9.0,2.71
3095,2.0,0.379,27.0,4.42
3096,3.0,0.238,66.0,1.19
3097,2.0,0.777,73.0,3.18
3098,0.0,0.222,15.0,0.0
3099,0.0,0.16,5.0,0.78
3100,1.0,2.153,218.0,12.03
3101,1.0,0.798,135.0,5.93
3102,2.0,0.578,120.0,3.71
3103,3.0,0.304,58.0,0.68
3104,1.0,1.446,142.0,4.84
3105,0.0,0.203,13.0,0.0
3106,1.0,2.079,163.0,19.16
3107,2.0,0.373,48.0,2.58
3108,1.0,0.169,4.0,0.13
3109,0.0,0.156,11.0,0.93
3110,2.0,0.379,27.0,4.42
3111,1.0,0.622,62.0,2.34
3112,3.0,0.292,50.0,1.59
3113,1.0,1.057,103.0,7.05
3114,1.0,1.124,106.0,4.82
3115,0.0,0.187,7.0,0.97
3116,1.0,0.976,84.0,2.77
3117,2.0,1.113,62.0,2.93
3118,1.0,0.806,124.0,4.41
3119,4.0,0.1,1.0,1.0
3120,0.0,0.334,22.0,1.85
3121,1.0,2.947,54.0,6.52
3122,4.0,0.1,1.0,1.0
3123,0.0,0.185,11.0,1.02
3124,0.0,0.105,9.0,0.14
3125,2.0,0.365,38.0,2.64
3126,2.0,0.373,48.0,2.58
3127,1.0,1.057,103.0,7.05
3128,0.0,0.239,34.0,1.41
3129,4.0,0.1,1.0,1.0
3130,1.0,1.085,143.0,7.08
3131,4.0,0.145,26.0,1.4
3132,2.0,0.373,48.0,2.58
3133,1.0,1.009,17.0,3.23
3134,4.0,0.1,3.0,0.0
3135,1.0,1.262,119.0,9.11
3136,2.0,0.693,34.0,2.96
3137,3.0,0.304,58.0,0.68
3138,2.0,0.367,32.0,1.93
3139,1.0,0.806,124.0,4.41
3140,1.0,1.614,150.0,4.69
3141,2.0,0.314,98.0,4.12
3142,2.0,0.445,85.0,3.25
3143,0.0,0.196,7.0,1.26
3144,1.0,1.061,101.0,8.01
3145,3.0,0.316,67.0,2.52
3146,3.0,0.335,50.0,1.88
3147,0.0,0.214,5.0,0.0
3148,1.0,1.124,106.0,4.82
3149,1.0,1.124,106.0,4.82
3150,1.0,5.564,89.0,7.94
3151,2.0,0.373,48.0,2.58
3152,1.0,1.46,93.0,2.49
3153,3.0,0.304,58.0,0.68
3154,4.0,0.21,58.0,0.77
3155,0.0,0.595,12.0,0.0
3156,1.0,1.614,150.0,4.69
3157,1.0,0.753,108.0,2.65
3158,1.0,0.98,87.0,6.69
3159,1.0,0.371,25.0,2.79
3160,1.0,0.94,73.0,2.36
3161,4.0,0.1,1.0,1.0
3162,1.0,0.35,52.0,2.28
3163,0.0,0.32,1.0,0.0
